Source,Target,Weight
Buddy Miles Express,Atomic Rooster,1
Buddy Miles Express,Linda Lewis,1
Buddy Miles Express,Pink Floyd,2
Joni Mitchell,Bryan Adams,2
Joni Mitchell,David Gilmour,1
Joni Mitchell,Harry Styles,1
Joni Mitchell,Marillion,3
Joni Mitchell,Pink Floyd,1
Joni Mitchell,The Band,2
Joni Mitchell,Tool (band),1
At the Drive-In,Pink Floyd,2
At the Drive-In,The Mars Volta,7
Porcupine Tree,Also Eden,1
Porcupine Tree,Between the Buried and Me,1
Porcupine Tree,Blackfield,2
Porcupine Tree,Can (band),1
Porcupine Tree,Dream Theater,1
Porcupine Tree,Gojira (band),1
Porcupine Tree,King Crimson,3
Porcupine Tree,Kingfisher Sky,1
Porcupine Tree,Leprous,1
Porcupine Tree,Marillion,1
Porcupine Tree,Neurosis (band),1
Porcupine Tree,Nine Inch Nails,1
Porcupine Tree,Nosound,1
Porcupine Tree,Pink Floyd,6
Porcupine Tree,Radiohead,1
Porcupine Tree,Riverside (band),1
Porcupine Tree,Rush (band),1
Porcupine Tree,Tangerine Dream,1
Porcupine Tree,Trent Reznor,1
Scott Weiland,Billy Corgan,2
Scott Weiland,Eddie Vedder,1
Scott Weiland,Guns N' Roses,6
Scott Weiland,Kurt Cobain,2
Scott Weiland,Layne Staley,2
Scott Weiland,Life of Agony,1
Scott Weiland,Linkin Park,2
Scott Weiland,Pink Floyd,4
Scott Weiland,Sex Pistols,2
Scott Weiland,Staind,1
Scott Weiland,Stone Temple Pilots,36
Scott Weiland,Tool (band),1
Scott Weiland,Velvet Revolver,35
The Blockheads,Ian Dury,24
The Blockheads,Nick Cave,1
The Blockheads,Pink Floyd,1
Van der Graaf Generator,Atomic Rooster,1
Van der Graaf Generator,Can (band),6
Van der Graaf Generator,Genesis (band),4
Van der Graaf Generator,Gentle Giant,1
Van der Graaf Generator,John Lydon,1
Van der Graaf Generator,King Crimson,4
Van der Graaf Generator,Marillion,3
Van der Graaf Generator,Pink Floyd,1
Van der Graaf Generator,Rush (band),1
Van der Graaf Generator,String Driven Thing,1
Van der Graaf Generator,Yes (band),1
Gun (1960s band),Pink Floyd,1
Gun (1960s band),Tomorrow (band),1
Gun (1960s band),Yes (band),1
Therion (band),Iron Maiden,2
Therion (band),Pink Floyd,1
Colts Drum and Bugle Corps,Brian Johnson,1
Colts Drum and Bugle Corps,David Gilmour,3
Colts Drum and Bugle Corps,Joni Mitchell,1
Colts Drum and Bugle Corps,Pink Floyd,1
Colts Drum and Bugle Corps,Radiohead,1
Colts Drum and Bugle Corps,Thom Yorke,1
Joana Marte,Pink Floyd,1
Joana Marte,Radiohead,1
Oasis (band),Pink Floyd,1
Oasis (band),Sex Pistols,1
Oasis (band),Spacehog,1
Oasis (band),The Damned (band),1
Oasis (band),The La's,2
Oasis (band),The Who,2
Revolting Puppets,Pink Floyd,1
Marmalade (band),Pink Floyd,1
Marmalade (band),The Who,1
Marmalade (band),Yes (band),1
Blackfield,Anathema (band),1
Blackfield,Genesis (band),1
Blackfield,King Crimson,1
Blackfield,Pink Floyd,1
Blackfield,Porcupine Tree,13
Blackfield,Radiohead,1
Bombay Bicycle Club,David Gilmour,1
Bombay Bicycle Club,Pink Floyd,3
Sherwood (band),Pink Floyd,1
Jupiter Apple,Engenheiros do Hawaii,1
Jupiter Apple,Pink Floyd,1
Jupiter Apple,Syd Barrett,1
Sparks (band),Def Leppard,1
Sparks (band),Duran Duran,1
Sparks (band),Kurt Cobain,1
Sparks (band),Pink Floyd,2
Sparks (band),Sex Pistols,1
Sparks (band),Syd Barrett,2
Sparks (band),The Move,1
Sparks (band),The Who,2
Sparks (band),Ween,1
Nick Cave,Alice Cooper,1
Nick Cave,King Crimson,1
Nick Cave,Pink Floyd,1
Nick Cave,Roxy Music,1
Nick Cave,Sam Brown (singer),1
Nick Cave,The Damned (band),2
Nick Cave,The Flaming Lips,1
Loathe (band),Between the Buried and Me,1
Loathe (band),Ghost (Swedish band),2
Loathe (band),Miss May I,1
Loathe (band),Of Mice & Men (band),1
Loathe (band),Pink Floyd,1
Loathe (band),Radiohead,1
Loathe (band),Thirty Seconds to Mars,1
Gosling (band),Guns N' Roses,1
Gosling (band),Pink Floyd,1
Gosling (band),Queen (band),1
Gosling (band),Velvet Revolver,3
Sex Pistols,A Camp,1
Sex Pistols,Alice Cooper,1
Sex Pistols,Guns N' Roses,1
Sex Pistols,John Lydon,7
Sex Pistols,Oasis (band),1
Sex Pistols,Pink Floyd,3
Sex Pistols,Queen (band),9
Sex Pistols,Roxy Music,1
Sex Pistols,The Damned (band),3
Sex Pistols,The Jesus and Mary Chain,1
Sex Pistols,The Who,3
Pink Anderson,Floyd Council,1
Pink Anderson,Pink Floyd,2
Pink Anderson,Syd Barrett,1
Happy (band),MGMT,1
Happy (band),Pink Floyd,1
Poe (singer),Alice in Chains,1
Poe (singer),Guns N' Roses,2
Poe (singer),Nine Inch Nails,1
Poe (singer),Pink Floyd,1
Tau Cross (band),Killing Joke,1
Tau Cross (band),Pink Floyd,1
Tau Cross (band),Voivod (band),1
Breathless (band),Can (band),4
Breathless (band),Kate Bush,1
Breathless (band),Pink Floyd,1
Doctors of Madness,Atomic Rooster,1
Doctors of Madness,Def Leppard,2
Doctors of Madness,Nick Cave,1
Doctors of Madness,Pink Floyd,1
Doctors of Madness,Roxy Music,1
Doctors of Madness,Sex Pistols,3
Doctors of Madness,Syd Barrett,1
Doctors of Madness,The Damned (band),2
Doctors of Madness,The Who,1
The Dukes of Stratosphear,Pink Floyd,1
The Dukes of Stratosphear,Syd Barrett,1
The Dukes of Stratosphear,Tomorrow (band),1
Bryan Adams,Alice Cooper,1
Bryan Adams,Def Leppard,3
Bryan Adams,Ed Sheeran,1
Bryan Adams,Eddie Vedder,1
Bryan Adams,Eric Clapton,2
Bryan Adams,Joni Mitchell,3
Bryan Adams,Little Feat,1
Bryan Adams,Pink Floyd,2
Bryan Adams,Ray Charles,3
Bryan Adams,Steve Marriott,1
Bryan Adams,Supertramp,1
Bryan Adams,The Who,7
Tangerine Dream,M83 (band),1
Tangerine Dream,Pink Floyd,2
Tangerine Dream,Porcupine Tree,3
Tangerine Dream,Syd Barrett,1
Tangerine Dream,Yes (band),1
Velvet Revolver,10 Minute Warning,1
Velvet Revolver,Alice in Chains,2
Velvet Revolver,Alter Bridge,1
Velvet Revolver,Guns N' Roses,12
Velvet Revolver,Izzy Stradlin,1
Velvet Revolver,Linkin Park,1
Velvet Revolver,Pink Floyd,2
Velvet Revolver,Scott Weiland,16
Velvet Revolver,Sex Pistols,2
Velvet Revolver,Spacehog,1
Velvet Revolver,Stone Temple Pilots,14
Velvet Revolver,Tool (band),1
Velvet Revolver,Travis Meeks,1
Amazonas Philharmonic,Pink Floyd,1
RAIGN,Oasis (band),1
RAIGN,Pink Floyd,1
The Idle Race,Pink Floyd,1
The Idle Race,The Move,17
The Idle Race,The Who,1
The Idle Race,Yes (band),1
The Apples in Stereo,Pink Floyd,1
Charlotte (American band),Guns N' Roses,1
Charlotte (American band),Pink Floyd,1
John Rzeznik,Pink Floyd,2
Brit Floyd,Pink Floyd,22
Brit Floyd,The Australian Pink Floyd Show,6
Neurosis (band),King Crimson,1
Neurosis (band),Kylesa,1
Neurosis (band),Pallbearer (band),1
Neurosis (band),Pink Floyd,1
Neurosis (band),Voivod (band),1
Neurosis (band),Yob (band),1
Weeping Tile (band),Luther Wright and the Wrongs,2
Weeping Tile (band),Pink Floyd,1
Douglas Rye,Pink Floyd,1
Demon (band),Pink Floyd,1
The Alfee,King Crimson,1
The Alfee,Pink Floyd,1
The Alfee,Queen (band),1
The Alfee,Yes (band),1
Beverley Knight,Pink Floyd,2
The Damned (band),Guns N' Roses,1
The Damned (band),Pink Floyd,1
The Damned (band),Sex Pistols,4
The Damned (band),Syd Barrett,1
Peter Parcek,Eric Clapton,3
Peter Parcek,Pink Floyd,1
Staind,Aaron Lewis,14
Staind,Alice in Chains,5
Staind,Eddie Vedder,1
Staind,Layne Staley,1
Staind,Pink Floyd,1
Staind,Shinedown,1
Staind,Stone Temple Pilots,1
Staind,Suicidal Tendencies,1
Staind,Tool (band),5
Wolfgang (band),Alice in Chains,1
Wolfgang (band),Pink Floyd,1
Wolfgang (band),Razorback (band),7
42-01,Dream Theater,2
42-01,Foo Fighters,1
42-01,Guns N' Roses,1
42-01,Iron Maiden,1
42-01,Pink Floyd,1
42-01,Radiohead,1
42-01,Rush (band),2
42-01,Tool (band),1
Red Dirt Skinners,Dream Theater,1
Red Dirt Skinners,Pink Floyd,1
Red Dirt Skinners,Queen (band),1
Red Dirt Skinners,Supertramp,1
Billy Corgan,Kid Cudi,1
Billy Corgan,My Bloody Valentine (band),1
Billy Corgan,Pink Floyd,4
Billy Corgan,Queen (band),2
Billy Corgan,Radiohead,1
Billy Corgan,Rush (band),3
Junoon (band),Call (band),1
Junoon (band),Def Leppard,2
Junoon (band),Iron Maiden,1
Junoon (band),Pink Floyd,1
Junoon (band),Queen (band),1
Junoon (band),Queensrÿche,1
Junoon (band),The Prodigy,2
Junoon (band),Vital Signs (band),9
Kingfisher Sky,Kate Bush,1
Kingfisher Sky,Pink Floyd,1
Kingfisher Sky,Porcupine Tree,2
Shadow Gallery,Alice Cooper,1
Shadow Gallery,Dream Theater,3
Shadow Gallery,Gary Wehrkamp,6
Shadow Gallery,Iron Maiden,1
Shadow Gallery,Nine Inch Nails,1
Shadow Gallery,Pink Floyd,2
Shadow Gallery,Rush (band),2
Shadow Gallery,Type O Negative,1
The KLF,Pink Floyd,1
The KLF,Sex Pistols,1
The KLF,The Orb,3
The KLF,The Who,1
Godhead (band),Nine Inch Nails,2
Godhead (band),Pink Floyd,1
Buldožer,Pink Floyd,1
H. P. Lovecraft (band),Pink Floyd,1
H. P. Lovecraft (band),The Who,1
Tommy Giles Rogers Jr.,Air (band),1
Tommy Giles Rogers Jr.,Between the Buried and Me,12
Tommy Giles Rogers Jr.,Leprous,1
Tommy Giles Rogers Jr.,Nine Inch Nails,1
Tommy Giles Rogers Jr.,Pink Floyd,1
Tommy Giles Rogers Jr.,Radiohead,2
Tommy Giles Rogers Jr.,The Mars Volta,1
The Dark Fantastic,Pink Floyd,1
The Dark Fantastic,Truly (band),5
Spacehog,Oasis (band),1
Spacehog,Pink Floyd,1
Spacehog,Queen (band),1
Savatage,Alice Cooper,1
Savatage,Iron Maiden,1
Savatage,Pink Floyd,1
Savatage,Queen (band),1
Savatage,Rush (band),1
Savatage,The Who,1
Savatage,Trans-Siberian Orchestra,23
The Ikettes,Pink Floyd,1
The Ikettes,Ray Charles,1
Natalie Maines,Eddie Vedder,4
Natalie Maines,Jeff Buckley,1
Natalie Maines,Pink Floyd,3
Neufeld-Occhipinti Jazz Orchestra,Pink Floyd,1
Atomic Rooster,David Gilmour,1
Atomic Rooster,Pink Floyd,1
Atomic Rooster,The Who,1
Atomic Rooster,Thin Lizzy,1
Escala (group),Pink Floyd,3
Tot Taylor,Ian Dury,1
Tot Taylor,Pink Floyd,1
Los Natas,Pink Floyd,1
Los Natas,The Who,1
Mark Hollis,Duran Duran,1
Mark Hollis,King Crimson,1
Mark Hollis,Pink Floyd,1
Mark Hollis,The Who,1
Joel Plaskett,Joni Mitchell,1
Joel Plaskett,Mo Kenney,1
Joel Plaskett,Patrick Watson (musician),1
Joel Plaskett,Pink Floyd,1
Joel Plaskett,Sarah Slean,1
Joel Plaskett,Sex Pistols,1
Mostly Autumn,Genesis (band),3
Mostly Autumn,Pink Floyd,5
Ray LaMontagne,Pink Floyd,1
Ray LaMontagne,Rick Danko,1
Ray LaMontagne,The Band,2
Transatlantic (band),Dream Theater,1
Transatlantic (band),Edison's Children,2
Transatlantic (band),Genesis (band),1
Transatlantic (band),Marillion,3
Transatlantic (band),Pink Floyd,1
Transatlantic (band),Yes (band),1
Mystery (band),Pink Floyd,3
Mystery (band),Yes (band),4
The Trash Can Sinatras,Kevin Ayers,1
The Trash Can Sinatras,Pink Floyd,1
The Trash Can Sinatras,Syd Barrett,2
Jack White,Kurt Cobain,1
Jack White,Pink Floyd,1
Mandrake (Japanese band),Eloy (band),1
Mandrake (Japanese band),Genesis (band),1
Mandrake (Japanese band),King Crimson,2
Mandrake (Japanese band),Pink Floyd,1
Mandrake (Japanese band),Tangerine Dream,1
Mandrake (Japanese band),The Nice,1
Mandrake (Japanese band),Van der Graaf Generator,2
Mandrake (Japanese band),Yes (band),2
Goodbyemotel,Kate Bush,1
Goodbyemotel,Pink Floyd,1
High (musical group),Pink Floyd,1
Steph Honde,Iron Maiden,2
Steph Honde,Marillion,1
Steph Honde,Pink Floyd,1
Steph Honde,The Who,1
John Foxx and the Maths,Miss Kittin,1
John Foxx and the Maths,Pink Floyd,3
Gentle Giant,Genesis (band),3
Gentle Giant,Pink Floyd,1
Gentle Giant,Porcupine Tree,1
Gentle Giant,Queen (band),1
Gentle Giant,Syd Barrett,1
Gentle Giant,The Who,2
Gentle Giant,Yes (band),4
Tapeworm (band),Guns N' Roses,1
Tapeworm (band),Nine Inch Nails,20
Tapeworm (band),Pink Floyd,1
Tapeworm (band),Tool (band),2
Tapeworm (band),Trent Reznor,4
Twenty Four Hours (band),Genesis (band),1
Twenty Four Hours (band),Ozric Tentacles,1
Twenty Four Hours (band),Pink Floyd,3
Twenty Four Hours (band),Radiohead,1
Kyle Patrick,Eric Clapton,1
Kyle Patrick,Pink Floyd,1
INXS,Pink Floyd,1
INXS,Queen (band),1
INXS,Ray Charles,1
INXS,Sex Pistols,1
INXS,Shihad,1
Louise Goffin,Alice Cooper,1
Louise Goffin,David Gilmour,1
Louise Goffin,Pink Floyd,1
Portugal. The Man,Danger Mouse (musician),2
Portugal. The Man,Pink Floyd,1
Portugal. The Man,Radiohead,1
No More Pain (band),Alice in Chains,1
No More Pain (band),Dream Theater,1
No More Pain (band),Genesis (band),1
No More Pain (band),Pink Floyd,1
No More Pain (band),Tool (band),1
Jennifer Gentle,Pink Floyd,1
Jennifer Gentle,Syd Barrett,2
Cactus (Indian band),Iron Maiden,1
Cactus (Indian band),Pink Floyd,1
Jolly Mon (band),Pink Floyd,1
Jolly Mon (band),Primus (band),1
Héroes del Silencio,Alice Cooper,1
Héroes del Silencio,Fields of the Nephilim,1
Héroes del Silencio,Pink Floyd,1
Fools Garden,Oasis (band),2
Fools Garden,Pink Floyd,1
Fools Garden,Queen (band),1
Fools Garden,The Who,2
M83 (band),My Bloody Valentine (band),1
M83 (band),Nine Inch Nails,1
M83 (band),Pink Floyd,1
M83 (band),Tangerine Dream,1
Nova (Bangladeshi band),Pink Floyd,1
Pretty Things,David Gilmour,1
Pretty Things,Pink Floyd,2
Pretty Things,Procol Harum,1
Pretty Things,The Who,2
Medina Azahara (band),Pink Floyd,1
MGMT,Kid Cudi,3
MGMT,Pink Floyd,2
MGMT,Radiohead,1
MGMT,The Flaming Lips,2
Painter (band),Pink Floyd,1
The Archers (musical group),Bryan Adams,1
The Archers (musical group),Eric Clapton,2
The Archers (musical group),Little Feat,1
The Archers (musical group),Pink Floyd,1
The Archers (musical group),Ray Charles,2
The Archers (musical group),Toto (band),1
Rex Gallion,David Gilmour,1
Rex Gallion,Pink Floyd,1
Kevin Abstract,Kid Cudi,1
Kevin Abstract,Pink Floyd,1
Kevin Abstract,Radiohead,1
Tangocrisis,Pink Floyd,1
Bevar Sea,Anathema (band),1
Bevar Sea,Pink Floyd,2
Bevar Sea,Thin Lizzy,1
Gandalf Murphy and the Slambovian Circus of Dreams,Pink Floyd,1
Cody Jinks,Pink Floyd,2
Marcy Playground,Pink Floyd,1
Marcy Playground,Syd Barrett,1
Jolly (group),Pink Floyd,1
Jolly (group),Pure Reason Revolution,1
Jolly (group),Radiohead,1
Jolly (group),Riverside (band),1
Days Between Stations,Genesis (band),1
Days Between Stations,King Crimson,1
Days Between Stations,Marillion,1
Days Between Stations,Pink Floyd,1
Days Between Stations,Queensrÿche,1
Days Between Stations,Tangerine Dream,1
Days Between Stations,Yes (band),3
Ocean Alley,Pink Floyd,3
Orchid (heavy metal band),Pink Floyd,1
A Genuine Freakshow,Mansun,1
A Genuine Freakshow,Marillion,1
A Genuine Freakshow,Pink Floyd,2
A Genuine Freakshow,Radiohead,2
O Terço,King Crimson,1
O Terço,Pink Floyd,1
Sarah Brightman,Anathema (band),1
Sarah Brightman,Pink Floyd,1
Sarah Brightman,Procol Harum,1
Sarah Brightman,Tangerine Dream,1
Amplifier (band),Anathema (band),1
Amplifier (band),Pink Floyd,1
Amplifier (band),Porcupine Tree,1
Amplifier (band),Tool (band),1
The Ghost of a Saber Tooth Tiger,MGMT,1
The Ghost of a Saber Tooth Tiger,Pink Floyd,2
The Ghost of a Saber Tooth Tiger,Primus (band),1
The Ghost of a Saber Tooth Tiger,Syd Barrett,3
Mach One,Genesis (band),2
Mach One,Marillion,2
Mach One,Pink Floyd,1
Mach One,Yes (band),2
Industry (American band),INXS,1
Industry (American band),Pink Floyd,3
Henry Cow,Kevin Ayers,1
Henry Cow,Pink Floyd,1
Voivod (band),Genesis (band),1
Voivod (band),Killing Joke,1
Voivod (band),King Crimson,2
Voivod (band),Pink Floyd,3
Voivod (band),Rush (band),1
Voivod (band),Van der Graaf Generator,1
Voivod (band),Yes (band),1
Syd Barrett,Animal Collective,1
Syd Barrett,David Gilmour,4
Syd Barrett,Floyd Council,2
Syd Barrett,Kevin Ayers,4
Syd Barrett,Pink Anderson,2
Syd Barrett,Pink Floyd,64
Syd Barrett,Sex Pistols,3
Syd Barrett,Stars (British band),5
Syd Barrett,Tangerine Dream,1
Syd Barrett,The Damned (band),3
Syd Barrett,The Flaming Lips,1
Syd Barrett,The Nice,1
Syd Barrett,The Trash Can Sinatras,1
Linda Lewis,Joni Mitchell,1
Linda Lewis,Pink Floyd,1
Cloud2Ground,Nine Inch Nails,1
Cloud2Ground,Pink Floyd,1
Dolorean,Pink Floyd,1
Pure Reason Revolution,Blackfield,1
Pure Reason Revolution,Dream Theater,1
Pure Reason Revolution,Gentle Giant,1
Pure Reason Revolution,Pink Floyd,2
Pure Reason Revolution,Porcupine Tree,3
Pure Reason Revolution,Rush (band),1
Kashtin,Pink Floyd,1
Sarah Slean,Pink Floyd,2
Beth Mburu-Bowie,Kate Bush,1
Beth Mburu-Bowie,Pink Floyd,1
Type O Negative,Killing Joke,1
Type O Negative,Life of Agony,2
Type O Negative,Pink Floyd,1
Type O Negative,Queen (band),1
Progres 2,Pink Floyd,1
Engineers (band),Anathema (band),1
Engineers (band),Pink Floyd,6
Lake of Tears,Pink Floyd,1
Goanna (band),Little Feat,2
Goanna (band),Pink Floyd,1
Corey Taylor,Dave Grohl,3
Corey Taylor,Dream Theater,2
Corey Taylor,Foo Fighters,1
Corey Taylor,Pink Floyd,1
Corey Taylor,Stone Sour,27
Corey Taylor,Velvet Revolver,2
John Lydon,Alice Cooper,3
John Lydon,Can (band),1
John Lydon,Pink Floyd,1
John Lydon,Sex Pistols,37
John Lydon,Van der Graaf Generator,1
Razorback (band),Iron Maiden,1
Razorback (band),Pink Floyd,2
Can (band),Oasis (band),1
Can (band),Pink Floyd,1
Can (band),Radiohead,1
Can (band),Tangerine Dream,1
Can (band),The Jesus and Mary Chain,1
Can (band),The Mars Volta,1
Paul Draper (musician),Mansun,28
Paul Draper (musician),Pink Floyd,2
Steve Marriott,David Gilmour,2
Steve Marriott,Pink Floyd,2
Steve Marriott,Ray Charles,1
Lawndale (band),Pink Floyd,1
Danny Kirwan,Alice Cooper,1
Danny Kirwan,Eric Clapton,1
Danny Kirwan,Family (band),3
Danny Kirwan,Pink Floyd,1
Danny Kirwan,The Who,1
Travis Meeks,Alice in Chains,1
Travis Meeks,Guns N' Roses,1
Travis Meeks,Iron Maiden,1
Travis Meeks,Kurt Cobain,1
Travis Meeks,Pink Floyd,1
Travis Meeks,Scott Weiland,1
Travis Meeks,Stone Temple Pilots,1
Travis Meeks,Tool (band),1
Travis Meeks,Trent Reznor,1
Travis Meeks,Velvet Revolver,2
Little Boots,Pink Floyd,2
Little Boots,Scissor Sisters,2
The Yellow Payges,Pink Floyd,1
Elliott Smith,Jeff Buckley,1
Elliott Smith,Oasis (band),1
Elliott Smith,Pink Floyd,1
Elliott Smith,Rush (band),1
Elliott Smith,The Flaming Lips,4
Elliott Smith,The Who,1
True West (band),Pink Floyd,1
True West (band),Syd Barrett,1
The Beckoning (band),Genesis (band),1
The Beckoning (band),Iron Maiden,1
The Beckoning (band),Pink Floyd,1
The Beckoning (band),Rush (band),1
The Gathering (band),Pink Floyd,1
The Gathering (band),Radiohead,1
Arkells,Metric (band),1
Arkells,Pink Floyd,1
The Legendary Pink Dots,Can (band),1
The Legendary Pink Dots,MGMT,1
The Legendary Pink Dots,Pink Floyd,1
The Legendary Pink Dots,Syd Barrett,1
Easy Star All-Stars,Pink Floyd,4
Easy Star All-Stars,Radiohead,6
Easy Star All-Stars,Thom Yorke,1
The Milestones,Pink Floyd,1
The Milestones,Vital Signs (band),1
Dead Confederate,Pink Floyd,1
Lakkhichhara,Def Leppard,1
Lakkhichhara,Dream Theater,1
Lakkhichhara,Pink Floyd,1
Lakkhichhara,Queensrÿche,1
Lakkhichhara,The Prodigy,1
Lakkhichhara,The Who,1
Lakkhichhara,Yes (band),1
Sonic Elements,Genesis (band),2
Sonic Elements,King Crimson,2
Sonic Elements,Pink Floyd,1
Sonic Elements,Porcupine Tree,2
Sonic Elements,Rush (band),5
Sonic Elements,Supertramp,2
Sonic Elements,Yes (band),4
Blue Mountain Eagle (band),Pink Floyd,1
The Beefeaters,Pink Floyd,1
Genesis Drum and Bugle Corps,Genesis (band),14
Genesis Drum and Bugle Corps,Joni Mitchell,1
Genesis Drum and Bugle Corps,Pink Floyd,1
Izzy Stradlin,Alice Cooper,1
Izzy Stradlin,Guns N' Roses,37
Izzy Stradlin,Pink Floyd,1
Izzy Stradlin,Velvet Revolver,3
Toto (band),Alice Cooper,2
Toto (band),Eric Clapton,1
Toto (band),Pink Floyd,1
Toto (band),Yes (band),4
Camper Van Beethoven,Pink Floyd,1
Camper Van Beethoven,Sparklehorse,1
Heir Apparent (band),Iron Maiden,1
Heir Apparent (band),Pink Floyd,1
Heir Apparent (band),Queensrÿche,1
Layne Staley,Alice in Chains,69
Layne Staley,Billy Corgan,1
Layne Staley,Class of '99,5
Layne Staley,Eddie Vedder,1
Layne Staley,Kurt Cobain,4
Layne Staley,Pink Floyd,1
Layne Staley,Staind,1
Soil (American band),Pink Floyd,1
Soil (American band),Staind,3
Sleepers Awake (band),Dream Theater,1
Sleepers Awake (band),Pink Floyd,1
Sleepers Awake (band),Queen (band),1
Sleepers Awake (band),Rush (band),1
Sleepers Awake (band),Tool (band),1
Ghost (1984 band),Pink Floyd,1
Suicidal Tendencies,Alice in Chains,1
Suicidal Tendencies,Guns N' Roses,1
Suicidal Tendencies,Pink Floyd,1
Suicidal Tendencies,Queensrÿche,3
Suicidal Tendencies,Rush (band),1
Suicidal Tendencies,Sex Pistols,2
Suicidal Tendencies,Staind,1
Suicidal Tendencies,The Mars Volta,1
Suicidal Tendencies,The Who,2
The Band,Eric Clapton,5
The Band,Joni Mitchell,1
The Band,Pink Floyd,1
The Band,Rick Danko,19
The Band,The Flaming Lips,1
The Band,Ween,1
Harry Styles,Paul McCartney and Wings,1
Harry Styles,Pink Floyd,2
Miss May I,Iron Maiden,1
Miss May I,Nine Inch Nails,1
Miss May I,Of Mice & Men (band),1
Miss May I,Pink Floyd,1
Miss May I,Thirty Seconds to Mars,1
Miss May I,Tool (band),1
Miss May I,Yelawolf,1
Vital Signs (band),David Gilmour,1
Vital Signs (band),Duran Duran,1
Vital Signs (band),Junoon (band),6
Vital Signs (band),Pink Floyd,3
Vital Signs (band),Radiohead,1
Vital Signs (band),Rush (band),4
Vital Signs (band),The Milestones,1
Priestess (band),Genesis (band),1
Priestess (band),King Crimson,1
Priestess (band),Pink Floyd,1
Priestess (band),Thin Lizzy,2
Priestess (band),Yes (band),1
Europe (band),Def Leppard,1
Europe (band),Pink Floyd,1
Europe (band),Rival Sons,1
Europe (band),Thin Lizzy,2
Genesis (band),Eric Clapton,3
Genesis (band),Iron Maiden,1
Genesis (band),King Crimson,1
Genesis (band),Marillion,1
Genesis (band),Mostly Autumn,1
Genesis (band),Pink Floyd,4
Genesis (band),Queen (band),5
Genesis (band),Rush (band),1
Genesis (band),String Driven Thing,1
Genesis (band),Van der Graaf Generator,1
Killing Joke,Dave Grohl,3
Killing Joke,Foo Fighters,1
Killing Joke,King Crimson,1
Killing Joke,Kurt Cobain,1
Killing Joke,My Bloody Valentine (band),2
Killing Joke,Nine Inch Nails,3
Killing Joke,Pink Floyd,1
Killing Joke,Shihad,2
Killing Joke,Trent Reznor,1
Killing Joke,Yes (band),1
Jesu (band),Elliott Smith,1
Jesu (band),My Bloody Valentine (band),1
Jesu (band),Pink Floyd,1
Jesu (band),Syd Barrett,1
Jesu (band),Yakuza (band),1
S Vremena Na Vreme,Pink Floyd,1
Esoteric (band),King Crimson,1
Esoteric (band),Pink Floyd,1
10 Minute Warning,Guns N' Roses,4
10 Minute Warning,Pink Floyd,1
10 Minute Warning,Velvet Revolver,1
Metrô (band),Pink Floyd,1
The Troubadours,Pink Floyd,1
The Troubadours,Radiohead,1
The Troubadours,The La's,2
The Troubadours,The Who,1
Vitamin String Quartet,311 (band),1
Vitamin String Quartet,Alice in Chains,2
Vitamin String Quartet,Animal Collective,1
Vitamin String Quartet,Coheed and Cambria,2
Vitamin String Quartet,Dream Theater,1
Vitamin String Quartet,Duran Duran,1
Vitamin String Quartet,Elliott Smith,2
Vitamin String Quartet,Eric Clapton,1
Vitamin String Quartet,Foo Fighters,2
Vitamin String Quartet,Guns N' Roses,2
Vitamin String Quartet,INXS,2
Vitamin String Quartet,Iron Maiden,2
Vitamin String Quartet,Jeff Buckley,1
Vitamin String Quartet,Linkin Park,6
Vitamin String Quartet,Nine Inch Nails,3
Vitamin String Quartet,Oasis (band),2
Vitamin String Quartet,Pink Floyd,3
Vitamin String Quartet,Queen (band),2
Vitamin String Quartet,Radiohead,6
Vitamin String Quartet,Rush (band),2
Vitamin String Quartet,Shinedown,1
Vitamin String Quartet,Staind,1
Vitamin String Quartet,The Flaming Lips,1
Vitamin String Quartet,The Mars Volta,1
Vitamin String Quartet,The Who,1
Vitamin String Quartet,Thirty Seconds to Mars,4
Vitamin String Quartet,Tool (band),1
Class of '99,Alice in Chains,2
Class of '99,Layne Staley,2
Class of '99,Pink Floyd,1
Apocalypse (band),Genesis (band),1
Apocalypse (band),Pink Floyd,1
Apocalypse (band),Queen (band),1
Apocalypse (band),Rush (band),1
Apocalypse (band),Yes (band),4
Whysall Lane,Pink Floyd,1
Truly (band),Pink Floyd,1
Helen Boulding,Bryan Adams,1
Helen Boulding,Pink Floyd,1
Helen Boulding,The Orb,3
Pablo Cruise,Pink Floyd,1
Nick Mason's Saucerful of Secrets,David Gilmour,2
Nick Mason's Saucerful of Secrets,Pink Floyd,20
Nick Mason's Saucerful of Secrets,Syd Barrett,2
Nick Mason's Saucerful of Secrets,The Australian Pink Floyd Show,1
Nick Mason's Saucerful of Secrets,The Blockheads,1
The Flaming Lips,King Crimson,1
The Flaming Lips,Nick Cave,1
The Flaming Lips,Pink Floyd,2
The Flaming Lips,The Ghost of a Saber Tooth Tiger,1
The Flaming Lips,The Who,1
WZRD (band),Kid Cudi,20
WZRD (band),Pink Floyd,1
Stahlhammer,Pink Floyd,1
Def Leppard,Alice Cooper,1
Def Leppard,Bryan Adams,1
Def Leppard,Guns N' Roses,3
Def Leppard,Iron Maiden,1
Def Leppard,Pink Floyd,1
Def Leppard,Queen (band),5
Def Leppard,Sex Pistols,1
Def Leppard,Thin Lizzy,1
