Source,Target,Weight
The Turtles,Frank Zappa,1
The Turtles,Gene Clark,1
The Turtles,John Lennon,1
The Turtles,The Association,2
The Turtles,The Beatles,3
The Turtles,The Byrds,4
The Turtles,The Grass Roots,1
The Turtles,The Mothers of Invention,2
The Turtles,Warren Zevon,1
Thirteenth Step (band),Bob Dylan,1
Thirteenth Step (band),Neil Young,1
Thirteenth Step (band),Social Distortion,1
BoomBox (American band),Bob Dylan,1
BoomBox (American band),Grateful Dead,3
BoomBox (American band),Jimi Hendrix,2
BoomBox (American band),Otis Redding,1
BoomBox (American band),Ringo Starr,1
BoomBox (American band),Townes Van Zandt,1
Robert Hunter (lyricist),Bob Dylan,4
Robert Hunter (lyricist),Grateful Dead,26
Robert Hunter (lyricist),Jerry Garcia,3
Robert Hunter (lyricist),Little Feat,1
Robert Hunter (lyricist),Los Lobos,1
Robert Hunter (lyricist),New Riders of the Purple Sage,2
Frances Quinlan,Bob Dylan,1
Frances Quinlan,Fiona Apple,1
The International Swingers,Bob Dylan,1
The International Swingers,Scott Walker (singer),1
The International Swingers,The Alarm,1
Community Trolls,Bob Dylan,1
The Replacements (band),Bob Dylan,1
The Replacements (band),Brian Fallon,1
The Replacements (band),Bryan Adams,1
The Replacements (band),Creedence Clearwater Revival,1
The Replacements (band),Jim Dickinson,1
The Replacements (band),New York Dolls,1
The Replacements (band),The Beatles,1
The Replacements (band),The Rolling Stones,1
The Replacements (band),Tom Petty,1
The Replacements (band),Tom Petty and the Heartbreakers,1
The Replacements (band),Tom Waits,1
Townes Van Zandt,Asleep at the Wheel,1
Townes Van Zandt,Blind Willie McTell,1
Townes Van Zandt,Bob Dylan,7
Townes Van Zandt,Colter Wall,1
Townes Van Zandt,Conor Oberst,1
Townes Van Zandt,Counting Crows,1
Townes Van Zandt,Elvis Presley,1
Townes Van Zandt,Emmylou Harris,5
Townes Van Zandt,Hank Williams,1
Townes Van Zandt,Jason Isbell,1
Townes Van Zandt,Jerry Garcia,1
Townes Van Zandt,Jerry Jeff Walker,1
Townes Van Zandt,John Lennon,1
Townes Van Zandt,Josh Ritter,2
Townes Van Zandt,Kings of Leon,1
Townes Van Zandt,Laura Marling,1
Townes Van Zandt,Muddy Waters,1
Townes Van Zandt,Neil Young,1
Townes Van Zandt,Norah Jones,2
Townes Van Zandt,The Avett Brothers,2
Townes Van Zandt,The Rolling Stones,2
Townes Van Zandt,Willie Nelson,5
Wir sind Helden,Bob Dylan,1
E Street Band,Billy Joel,1
E Street Band,Bob Dylan,3
E Street Band,Bruce Springsteen,62
E Street Band,Dire Straits,2
E Street Band,Emmylou Harris,1
E Street Band,Lou Reed,1
E Street Band,Lucinda Williams,1
E Street Band,Mick Ronson,1
E Street Band,Neil Young,1
E Street Band,Paul McCartney,1
E Street Band,Rage Against the Machine,1
E Street Band,Ringo Starr,5
E Street Band,Stevie Nicks,2
E Street Band,Sting (musician),1
E Street Band,The Miami Horns,2
E Street Band,The Rolling Stones,1
E Street Band,Tom Petty,1
E Street Band,Tom Petty and the Heartbreakers,1
The Miami Horns,Bob Dylan,1
The Miami Horns,Bruce Springsteen,14
The Miami Horns,E Street Band,7
The Miami Horns,Eric Clapton,1
The Miami Horns,Joe Cocker,3
The Miami Horns,Keith Richards,1
The Miami Horns,Sheryl Crow,1
Danny Brown,Bob Dylan,1
Danny Brown,Eminem,3
Roy Head,Blake Shelton,1
Roy Head,Bob Dylan,1
Roy Head,Bruce Springsteen,1
Roy Head,The Beatles,1
Parokya ni Edgar,Bob Dylan,1
Parokya ni Edgar,Radiohead,2
Stevie Wonder,Bob Dylan,1
Stevie Wonder,Bruce Springsteen,1
Stevie Wonder,Kanye West,1
Stevie Wonder,Paul McCartney,3
Stevie Wonder,Paul Simon,1
Stevie Wonder,Sting (musician),2
Stevie Wonder,The Beach Boys,2
The Daily Flash,Bob Dylan,1
The Daily Flash,Cream (band),1
The Daily Flash,Dave Van Ronk,1
The Daily Flash,Frank Zappa,1
The Daily Flash,Grateful Dead,1
The Daily Flash,Janis Joplin,1
The Daily Flash,Neil Young,1
The Daily Flash,The Byrds,1
The Daily Flash,The Grass Roots,1
The Daily Flash,The Turtles,1
Heaven (Australian band),Bob Dylan,1
Heaven (Australian band),Judas Priest,3
The Flying Burrito Brothers,Bob Dylan,1
The Flying Burrito Brothers,Elvis Presley,1
The Flying Burrito Brothers,Emmylou Harris,1
The Flying Burrito Brothers,Gram Parsons,14
The Flying Burrito Brothers,Grateful Dead,1
The Flying Burrito Brothers,Janis Joplin,1
The Flying Burrito Brothers,Jim Dickinson,1
The Flying Burrito Brothers,Keith Richards,1
The Flying Burrito Brothers,"McGuinn, Clark & Hillman",1
The Flying Burrito Brothers,Mick Jagger,1
The Flying Burrito Brothers,Ricky Nelson,1
The Flying Burrito Brothers,The Band,2
The Flying Burrito Brothers,The Byrds,5
The Flying Burrito Brothers,The Rolling Stones,4
The Flying Burrito Brothers,The Who,2
The 13th Floor Elevators,Bob Dylan,1
The 13th Floor Elevators,Janis Joplin,1
The 13th Floor Elevators,Syd Barrett,1
The 13th Floor Elevators,Townes Van Zandt,1
The Clancy Brothers,Bob Dylan,14
The Clancy Brothers,Cher,4
The Clancy Brothers,Elvis Presley,1
The Clancy Brothers,Eric Clapton,1
The Clancy Brothers,George Harrison,1
The Clancy Brothers,Joan Baez,1
The Clancy Brothers,John Jacob Niles,1
The Clancy Brothers,Odetta,6
The Clancy Brothers,"Peter, Paul and Mary",1
The Clancy Brothers,The Dubliners,4
The Clancy Brothers,Tommy Makem,70
The Clancy Brothers,U2,1
The Clancy Brothers,Woody Guthrie,1
The Decemberists,Bob Dylan,1
The Decemberists,Morrissey,2
The Decemberists,My Morning Jacket,1
The Decemberists,Olivia Chaney,2
The Decemberists,The Waterboys,1
Lydia Taylor,Bob Dylan,1
The New Basement Tapes,Bob Dylan,4
The New Basement Tapes,Jim James,2
The New Basement Tapes,Mumford & Sons,1
The New Basement Tapes,My Morning Jacket,1
The New Basement Tapes,The Band,1
Mahaleo,Bob Dylan,2
Roxy Music,Bob Dylan,1
Roxy Music,Elvis Presley,1
Roxy Music,Jimi Hendrix,1
Roxy Music,John Lennon,1
Roxy Music,Mick Jagger,1
Roxy Music,Nick Cave,1
Roxy Music,Paul Carrack,3
Roxy Music,Radiohead,1
Roxy Music,The Animals,1
Roxy Music,The Beatles,3
Roxy Music,The Nice,1
Roxy Music,The Rolling Stones,1
Roxy Music,The Who,1
Roxy Music,U2,1
America (band),Bob Dylan,1
America (band),"Crosby, Stills, Nash & Young",1
America (band),George Harrison,1
America (band),Janet Jackson,1
America (band),Joni Mitchell,1
America (band),My Morning Jacket,1
America (band),Ryan Adams,1
America (band),The Beach Boys,2
America (band),The Beatles,2
America (band),The Who,1
The Fenians,Bob Dylan,1
The Fenians,U2,1
Neil Diamond,Bob Dylan,1
Neil Diamond,Cher,6
Neil Diamond,Elvis Presley,1
Neil Diamond,Paul Revere & the Raiders,1
Neil Diamond,The Band,2
Neil Diamond,The Who,2
Erica Buettner,Bob Dylan,1
Erica Buettner,Joan Baez,1
Erica Buettner,Joni Mitchell,1
Erica Buettner,Leonard Cohen,1
PJ Harvey,Bob Dylan,3
PJ Harvey,Jimi Hendrix,1
PJ Harvey,Kurt Cobain,1
PJ Harvey,Marianne Faithfull,2
PJ Harvey,Neil Young,1
PJ Harvey,Nick Cave,6
PJ Harvey,Patti Smith,2
PJ Harvey,Radiohead,1
PJ Harvey,Robert Johnson,2
PJ Harvey,Thom Yorke,2
PJ Harvey,U2,2
The Go-Betweens,Bob Dylan,1
The Go-Betweens,Nick Cave,1
The Go-Betweens,The Apartments,1
The Go-Betweens,The Church (band),1
Suzanne Vega,Bob Dylan,1
Suzanne Vega,Laura Nyro,1
Suzanne Vega,Leonard Cohen,1
Suzanne Vega,Lou Reed,1
Suzanne Vega,Paul Simon,1
The Nice,Bob Dylan,3
The Nice,Jimi Hendrix,2
The Nice,Syd Barrett,1
The Nice,Tim Hardin,1
New Riders of the Purple Sage,Bob Dylan,1
New Riders of the Purple Sage,Clarence White,1
New Riders of the Purple Sage,Gram Parsons,1
New Riders of the Purple Sage,Grateful Dead,14
New Riders of the Purple Sage,Great Speckled Bird (band),1
New Riders of the Purple Sage,Janis Joplin,1
New Riders of the Purple Sage,Jerry Garcia,7
New Riders of the Purple Sage,Ricky Nelson,1
New Riders of the Purple Sage,Robert Hunter (lyricist),4
New Riders of the Purple Sage,The Band,1
New Riders of the Purple Sage,The Flying Burrito Brothers,2
New Riders of the Purple Sage,Willie Nelson,1
Richard Barone,Bob Dylan,1
Richard Barone,John Lennon,3
Richard Barone,John Sebastian,2
Richard Barone,Kesha,1
Richard Barone,Lou Reed,5
Richard Barone,Lucinda Williams,2
Richard Barone,Marc Bolan,3
Richard Barone,Nick Drake,1
Richard Barone,Patti Smith,2
Richard Barone,Ringo Starr,1
Richard Barone,Roxy Music,1
Richard Barone,Stevie Nicks,1
Richard Barone,Suzanne Vega,1
Richard Barone,The Band,1
Post Malone,Bob Dylan,1
Post Malone,Courtney Love,1
Post Malone,Johnny Cash,1
Post Malone,Kanye West,4
Post Malone,Kurt Cobain,2
Post Malone,My Chemical Romance,1
Etta Britt,Billy Joe Shaver,1
Etta Britt,Bob Dylan,3
Manfred Mann's Earth Band,Bob Dylan,5
Manfred Mann's Earth Band,Bruce Springsteen,5
Manfred Mann's Earth Band,Kanye West,1
Manfred Mann's Earth Band,Manfred Mann,49
Manfred Mann's Earth Band,The Beatles,1
Bette Midler,Barry Manilow,5
Bette Midler,Bob Dylan,1
Bette Midler,Bruce Springsteen,1
Bette Midler,Cher,2
Bette Midler,Janis Joplin,1
Bette Midler,Johnny Mathis,1
Bette Midler,The Who,1
Mance Lipscomb,Bob Dylan,1
Mance Lipscomb,"Peter, Paul and Mary",1
Monster Mike Welch,Bob Dylan,1
Monster Mike Welch,The Beatles,1
Monster Mike Welch,The Rolling Stones,1
Susheela Raman,Bob Dylan,1
Susheela Raman,Jimi Hendrix,1
Susheela Raman,John Lennon,1
Kelsey Waldon,Bob Dylan,1
Kelsey Waldon,Hank Williams,1
Kelsey Waldon,Neil Young,1
Kelsey Waldon,Willie Nelson,1
Craig Cardiff,Barenaked Ladies,1
Craig Cardiff,Bob Dylan,6
Craig Cardiff,Joni Mitchell,1
Craig Cardiff,Kathleen Edwards,1
Craig Cardiff,Nick Drake,1
Craig Cardiff,Paul Simon,2
Craig Cardiff,Suzanne Vega,2
Johnny Mathis,Barry Manilow,1
Johnny Mathis,Billy Joel,2
Johnny Mathis,Bob Dylan,1
Johnny Mathis,Bruce Springsteen,1
Johnny Mathis,Linda Ronstadt,1
Lucinda Williams,Allison Moorer,1
Lucinda Williams,Amos Lee,1
Lucinda Williams,Amy Winehouse,1
Lucinda Williams,Bob Dylan,2
Lucinda Williams,David Crosby,2
Lucinda Williams,Emmylou Harris,4
Lucinda Williams,G. Love,2
Lucinda Williams,North Mississippi Allstars,1
Lucinda Williams,Ryan Adams,1
Lucinda Williams,The Band,1
Lucinda Williams,The Long Ryders,1
Lucinda Williams,Tom Petty,2
Lucinda Williams,Tom Petty and the Heartbreakers,1
Lucinda Williams,Willie Nelson,2
Olivia Chaney,Amy Winehouse,1
Olivia Chaney,Bob Dylan,1
Olivia Chaney,Fairport Convention,1
Olivia Chaney,Kronos Quartet,4
Olivia Chaney,The Decemberists,3
Karma to Burn,Bob Dylan,2
Bob Neuwirth,Bob Dylan,2
Bob Neuwirth,Janis Joplin,4
Bob Neuwirth,The Band,1
Bryan Adams,Alice Cooper,1
Bryan Adams,Amy Winehouse,2
Bryan Adams,Billy Joel,1
Bryan Adams,Bob Dylan,3
Bryan Adams,Bruce Springsteen,5
Bryan Adams,Chuck Berry,1
Bryan Adams,Creedence Clearwater Revival,1
Bryan Adams,Diana Krall,2
Bryan Adams,Dire Straits,1
Bryan Adams,Ed Sheeran,1
Bryan Adams,Eddie Vedder,1
Bryan Adams,Elvis Presley,2
Bryan Adams,Eric Clapton,2
Bryan Adams,George Harrison,1
Bryan Adams,Grateful Dead,1
Bryan Adams,Joan Baez,1
Bryan Adams,Joe Cocker,4
Bryan Adams,John Lennon,1
Bryan Adams,Johnny Cash,2
Bryan Adams,Johnny Hallyday,1
Bryan Adams,Joni Mitchell,3
Bryan Adams,Lana Del Rey,1
Bryan Adams,Leonard Cohen,1
Bryan Adams,Little Feat,1
Bryan Adams,Lou Reed,1
Bryan Adams,Mick Jagger,2
Bryan Adams,Mick Ronson,1
Bryan Adams,Morrissey,1
Bryan Adams,Neil Diamond,1
Bryan Adams,Neil Young,3
Bryan Adams,Paul Carrack,1
Bryan Adams,Ringo Starr,1
Bryan Adams,Sheryl Crow,1
Bryan Adams,Sting (musician),7
Bryan Adams,The Beach Boys,1
Bryan Adams,The Beatles,1
Bryan Adams,The Rolling Stones,3
Bryan Adams,The Who,7
Bryan Adams,U2,3
DMA's,Bob Dylan,1
DMA's,Bruce Springsteen,1
DMA's,Cher,3
DMA's,Oasis (band),1
Kokomo (band),Bob Dylan,4
Steve Tallis,Bob Dylan,1
Steve Tallis,Jimi Hendrix,1
Steve Tallis,Joe Cocker,1
Steve Tallis,Lead Belly,1
Steve Tallis,Manfred Mann,1
Steve Tallis,Mick Jagger,1
Steve Tallis,Muddy Waters,1
Steve Tallis,Paul Kelly (Australian musician),1
Steve Tallis,The Animals,1
Steve Tallis,The Rolling Stones,1
Steve Tallis,The Triffids,1
Steve Tallis,Tim Buckley,1
Steve Tallis,Tom Waits,1
The Bojax,Bob Dylan,1
The Bojax,Manfred Mann,1
The Bojax,The Animals,1
The Bojax,The Rolling Stones,1
My Morning Jacket,Bob Dylan,1
My Morning Jacket,Jim James,6
My Morning Jacket,Radiohead,1
My Morning Jacket,The Decemberists,1
My Morning Jacket,The New Basement Tapes,1
My Morning Jacket,Wilco,2
Jeff Tweedy,Bob Dylan,2
Jeff Tweedy,Jason & the Scorchers,1
Jeff Tweedy,Neil Young,2
Jeff Tweedy,The Beatles,2
Jeff Tweedy,The Minus 5,3
Jeff Tweedy,The Who,2
Jeff Tweedy,Wilco,67
Jeff Tweedy,Woody Guthrie,2
Jerry Jeff Walker,Bob Dylan,1
Jerry Jeff Walker,Django Walker,2
Jerry Jeff Walker,Michael Martin Murphey,1
Jerry Jeff Walker,Tom Waits,1
Jerry Jeff Walker,Townes Van Zandt,2
Jerry Jeff Walker,Willie Nelson,1
Jerry Jeff Walker,Woody Guthrie,1
Infidels (band),Bob Dylan,2
The Tubes,Alice Cooper,3
The Tubes,Bob Dylan,1
The Tubes,Cher,7
The Tubes,Frank Zappa,2
The Tubes,Grateful Dead,1
The Tubes,New York Dolls,1
The Tubes,Squeeze (band),2
Andraé Crouch,Bob Dylan,1
Andraé Crouch,Elvis Presley,3
Andraé Crouch,Madonna,4
Andraé Crouch,Paul Simon,2
Andraé Crouch,Stevie Wonder,2
Romina Arena,Bob Dylan,1
Romina Arena,The Beach Boys,1
Best Coast,Bob Dylan,1
Best Coast,Cher,1
Best Coast,Gwen Stefani,1
Best Coast,Joan Baez,1
Best Coast,Joni Mitchell,1
Best Coast,Kanye West,1
Best Coast,The Beach Boys,1
Best Coast,The Beatles,1
Kalle Mattson,Bob Dylan,1
Kalle Mattson,Bruce Springsteen,1
Kalle Mattson,Elliott Smith,1
Kalle Mattson,Jason Collett,1
Kalle Mattson,Radiohead,1
Kalle Mattson,Wilco,1
Laura Nyro,Alice Cooper,2
Laura Nyro,Bette Midler,3
Laura Nyro,"Blood, Sweat & Tears",4
Laura Nyro,Bob Dylan,1
Laura Nyro,Jenny Lewis,1
Laura Nyro,Joni Mitchell,1
Laura Nyro,Kanye West,1
Laura Nyro,Patti Smith,1
Laura Nyro,"Peter, Paul and Mary",1
Laura Nyro,Suzanne Vega,1
Laura Nyro,The Who,1
Laura Nyro,X (American band),1
Boys in a Band,Bob Dylan,1
Bob Dylan,Blind Willie McTell,3
Bob Dylan,Bruce Springsteen,4
Bob Dylan,Cat Power,1
Bob Dylan,Chuck Berry,1
Bob Dylan,David Crosby,1
Bob Dylan,Dire Straits,1
Bob Dylan,Eddie Vedder,1
Bob Dylan,Elvis Presley,2
Bob Dylan,Eminem,1
Bob Dylan,Eric Clapton,1
Bob Dylan,Fred Neil,1
Bob Dylan,George Harrison,6
Bob Dylan,Grateful Dead,3
Bob Dylan,Hank Williams,2
Bob Dylan,Jakob Dylan,2
Bob Dylan,Jeff Tweedy,1
Bob Dylan,Jerry Garcia,1
Bob Dylan,Joan Baez,10
Bob Dylan,John Lennon,5
Bob Dylan,Johnny Cash,7
Bob Dylan,Joni Mitchell,4
Bob Dylan,Julie Driscoll,1
Bob Dylan,Karen O,1
Bob Dylan,Keith Richards,1
Bob Dylan,Kenny Buttrey,1
Bob Dylan,Leonard Cohen,1
Bob Dylan,Manfred Mann,2
Bob Dylan,Mason Jennings,1
Bob Dylan,Mick Jagger,1
Bob Dylan,Mick Ronson,1
Bob Dylan,Mike Bloomfield,2
Bob Dylan,Muddy Waters,1
Bob Dylan,Neil Young,2
Bob Dylan,New Lost City Ramblers,1
Bob Dylan,Nick Cave,1
Bob Dylan,Odetta,1
Bob Dylan,Patti Smith,2
Bob Dylan,Paul McCartney,1
Bob Dylan,Paul Simon,1
Bob Dylan,"Peter, Paul and Mary",2
Bob Dylan,Robert Hunter (lyricist),1
Bob Dylan,Robert Johnson,2
Bob Dylan,Roy Orbison,1
Bob Dylan,Syd Barrett,1
Bob Dylan,The Association,1
Bob Dylan,The Band,21
Bob Dylan,The Beatles,3
Bob Dylan,The Byrds,7
Bob Dylan,The Clancy Brothers,2
Bob Dylan,The Hollies,1
Bob Dylan,The Turtles,1
Bob Dylan,The Wallflowers,1
Bob Dylan,Tom Petty,4
Bob Dylan,Tom Petty and the Heartbreakers,2
Bob Dylan,Tom Verlaine,1
Bob Dylan,Tom Waits,1
Bob Dylan,Traveling Wilburys,7
Bob Dylan,Willie Nelson,2
Bob Dylan,Woody Guthrie,5
Sarah Jarosz,Bob Dylan,1
Sarah Jarosz,Radiohead,1
BAP (German band),Bob Dylan,3
BAP (German band),Bruce Springsteen,1
Lucius (band),Bob Dylan,2
Lucius (band),Jack White,1
Lucius (band),Jeff Tweedy,2
Lucius (band),Kurt Vile,1
Lucius (band),My Morning Jacket,1
Lucius (band),Sheryl Crow,3
Lucius (band),Wilco,1
Sam Myers,Bob Dylan,1
Sam Myers,Eric Clapton,1
Sam Myers,Muddy Waters,1
Steven Bryan,Bob Dylan,1
Steven Bryan,Simon & Garfunkel,1
Steven Bryan,The Beatles,1
Hoola Bandoola Band,Bob Dylan,1
Ruth Radelet,Bob Dylan,1
Ruth Radelet,Tom Waits,1
The Raconteurs,Bob Dylan,1
The Raconteurs,Cher,1
The Raconteurs,Jack White,11
The Raconteurs,The Afghan Whigs,1
The Raconteurs,The White Stripes,1
Brent Mydland,Bob Dylan,1
Brent Mydland,Grateful Dead,17
Brent Mydland,Jerry Garcia,4
Blake Shelton,Bob Dylan,2
Blake Shelton,Gwen Stefani,7
Blake Shelton,Sheryl Crow,1
Cat Power,Bob Dylan,2
Cat Power,Creedence Clearwater Revival,1
Cat Power,Eddie Vedder,4
Cat Power,Janis Joplin,1
Cat Power,Lana Del Rey,2
Cat Power,Marianne Faithfull,2
Cat Power,Oasis (band),1
Cat Power,Otis Redding,1
Cat Power,The Rolling Stones,1
Niykee Heaton,Bob Dylan,1
Niykee Heaton,Kanye West,1
Niykee Heaton,Tom Waits,1
Woody Guthrie,Bob Childers,1
Woody Guthrie,Bob Dylan,8
Woody Guthrie,Brian Fallon,1
Woody Guthrie,Bruce Springsteen,3
Woody Guthrie,Cisco Houston,1
Woody Guthrie,Jeff Tweedy,1
Woody Guthrie,Jerry Garcia,1
Woody Guthrie,Jim James,2
Woody Guthrie,Johnny Cash,1
Woody Guthrie,Josh White,1
Woody Guthrie,Judy Collins,1
Woody Guthrie,Lead Belly,3
Woody Guthrie,Odetta,1
Woody Guthrie,Phil Ochs,1
Woody Guthrie,Robert Hunter (lyricist),1
Woody Guthrie,Sis Cunningham,1
Woody Guthrie,The Band,1
Woody Guthrie,Wilco,3
Jason Collett,Bob Dylan,1
Jason Collett,Metric (band),1
The Paperboys,Bob Dylan,2
The Paperboys,Sting (musician),6
The Paperboys,The Beatles,1
Walter Vinson,Bob Dylan,1
Monique diMattina,Bob Dylan,1
Mountain City Four,Bob Dylan,2
Mountain City Four,Wade Hemsworth,1
Michael Cohen (musician),Bob Dylan,1
Michael Cohen (musician),Leonard Cohen,2
The Myddle Class,Bob Dylan,2
The Myddle Class,The Animals,1
The Myddle Class,The Beatles,1
The Myddle Class,The Blues Project,2
The Myddle Class,The Byrds,1
The Myddle Class,The Rolling Stones,1
Električni Orgazam,Bob Dylan,1
Električni Orgazam,Galija,1
The Tremeloes,Bob Dylan,2
The Tremeloes,Buddy Holly,2
The Tremeloes,John Lennon,1
The Tremeloes,Mungo Jerry,1
The Tremeloes,Paul McCartney,1
The Tremeloes,Paul Simon,2
The Tremeloes,Roy Orbison,1
The Tremeloes,The Animals,2
The Tremeloes,The Beatles,6
The Tremeloes,The Hollies,1
Mike Bloomfield,Big Joe Williams,2
Mike Bloomfield,Bob Dylan,7
Mike Bloomfield,Cher,2
Mike Bloomfield,Chuck Berry,2
Mike Bloomfield,Frank Zappa,1
Mike Bloomfield,Janis Joplin,2
Mike Bloomfield,Jerry Garcia,1
Mike Bloomfield,Jimi Hendrix,1
Mike Bloomfield,John P. Hammond,2
Mike Bloomfield,Josh White,1
Mike Bloomfield,Muddy Waters,4
Mike Bloomfield,Paul Butterfield,14
Mike Bloomfield,"Peter, Paul and Mary",2
Mike Bloomfield,Sleepy John Estes,1
Mike Bloomfield,The Electric Flag,6
Patrolled By Radar,Bob Dylan,2
Patrolled By Radar,Johnny Cash,1
Patrolled By Radar,The Band,1
Patrolled By Radar,Wilco,1
Cas Haley,Bob Dylan,1
Cas Haley,Elvis Presley,1
Cas Haley,Keith Richards,1
Cas Haley,Neil Diamond,1
Cas Haley,Stevie Wonder,2
Cas Haley,Sting (musician),1
Cas Haley,The Rolling Stones,1
Squeeze (band),Bob Dylan,1
Squeeze (band),Dire Straits,2
Squeeze (band),Ian Dury,1
Squeeze (band),Jimi Hendrix,1
Squeeze (band),John Lennon,1
Squeeze (band),Lou Reed,1
Squeeze (band),Paul Carrack,3
Squeeze (band),Paul McCartney,1
Squeeze (band),Roxy Music,1
Squeeze (band),The Beatles,2
Squeeze (band),The Rolling Stones,1
Squeeze (band),The Waterboys,1
Squeeze (band),The Who,1
Squeeze (band),U2,1
Squeeze (band),Will Hoge,1
Ringo Starr,Bob Dylan,2
Ringo Starr,Buddy Holly,2
Ringo Starr,Carl Perkins,2
Ringo Starr,Eric Clapton,2
Ringo Starr,Frank Zappa,1
Ringo Starr,George Harrison,4
Ringo Starr,Hank Williams,1
Ringo Starr,Jenny Lewis,1
Ringo Starr,John Lennon,5
Ringo Starr,Marc Bolan,2
Ringo Starr,Paul McCartney,6
Ringo Starr,Sarah Vaughan,1
Ringo Starr,Sheryl Crow,2
Ringo Starr,The Band,3
Ringo Starr,The Beatles,102
Ringo Starr,The Who,2
Ringo Starr,Tom Petty,1
Ringo Starr,Willie Nelson,1
Levi Robin,Bob Dylan,1
Levi Robin,Moshe Hecht,1
Levi Robin,Moshe Hecht Band,1
Levi Robin,Mumford & Sons,1
Sixto Rodriguez,Bob Dylan,1
Sixto Rodriguez,Elvis Presley,1
Sixto Rodriguez,Muddy Waters,1
The Rolling Stones,Amy Winehouse,1
The Rolling Stones,Bob Dylan,2
The Rolling Stones,Bruce Springsteen,1
The Rolling Stones,Buddy Holly,1
The Rolling Stones,Chuck Berry,8
The Rolling Stones,Cream (band),1
The Rolling Stones,Elvis Presley,1
The Rolling Stones,Eric Clapton,2
The Rolling Stones,Jack White,2
The Rolling Stones,Jimmy Reed,3
The Rolling Stones,John Lennon,2
The Rolling Stones,Keith Richards,16
The Rolling Stones,Little Feat,1
The Rolling Stones,Marianne Faithfull,3
The Rolling Stones,Mick Jagger,21
The Rolling Stones,Muddy Waters,11
The Rolling Stones,Paul McCartney,1
The Rolling Stones,Robert Johnson,2
The Rolling Stones,Sting (musician),1
The Rolling Stones,The Beatles,12
The Rolling Stones,The Hollies,1
The Rolling Stones,The Who,2
Casey Anderson,Bob Dylan,1
Casey Anderson,Cynthia Gooding,1
Casey Anderson,Fred Neil,1
Casey Anderson,Hank Williams,1
Tim Hardin,Bob Dylan,1
Tim Hardin,Fred Neil,1
Tim Hardin,Joan Baez,1
Tim Hardin,Johnny Cash,1
Tim Hardin,Neil Young,1
Tim Hardin,Small Faces,1
Tim Hardin,The Nice,1
Laney Jones,Bob Dylan,1
Laney Jones,Fleet Foxes,1
Laney Jones,Jeff Tweedy,1
Laney Jones,John Lennon,1
Laney Jones,Wilco,1
Water on Mars (band),Bob Dylan,1
Water on Mars (band),Jimi Hendrix,3
Water on Mars (band),Nick Drake,1
Water on Mars (band),Robert Johnson,4
Water on Mars (band),Syd Barrett,1
The Radiators (American band),Blind Willie Johnson,1
The Radiators (American band),Bob Dylan,3
The Radiators (American band),Chuck Berry,1
The Radiators (American band),Creedence Clearwater Revival,1
The Radiators (American band),Elvis Presley,1
The Radiators (American band),Eric Clapton,1
The Radiators (American band),Grateful Dead,3
The Radiators (American band),Jimi Hendrix,1
The Radiators (American band),Jimmy Reed,1
The Radiators (American band),Little Feat,2
The Radiators (American band),Muddy Waters,1
The Radiators (American band),Phish,2
The Radiators (American band),Robert Johnson,2
The Radiators (American band),Stevie Wonder,1
The Radiators (American band),The Beatles,1
The Radiators (American band),The Rolling Stones,1
Weldon Rogers,Bob Dylan,1
Weldon Rogers,Roy Orbison,1
Wayne Garfield,Bob Dylan,1
Wayne Garfield,Janet Jackson,10
Gil Turner,Bob Dylan,5
Gil Turner,Joan Baez,1
Gil Turner,Judy Collins,1
Gil Turner,Mark Spoelstra,1
Gil Turner,Phil Ochs,1
Gil Turner,Sis Cunningham,1
Wade Hemsworth,Bob Dylan,1
Wade Hemsworth,Mountain City Four,2
Stone Temple Pilots,Bob Dylan,1
Stone Temple Pilots,Bush (British band),1
Stone Temple Pilots,Eddie Vedder,1
Stone Temple Pilots,Kurt Cobain,1
Stone Temple Pilots,Layne Staley,1
Stone Temple Pilots,Leonard Cohen,1
Stone Temple Pilots,Neil Young,1
Stone Temple Pilots,Rage Against the Machine,1
Stone Temple Pilots,The Beatles,2
Stone Temple Pilots,The Rolling Stones,1
Lead Belly,Blind Lemon Jefferson,1
Lead Belly,Bob Dylan,2
Lead Belly,Dom Flemons,1
Lead Belly,George Ezra,1
Lead Belly,George Harrison,1
Lead Belly,Josh White,2
Lead Belly,Kurt Cobain,1
Lead Belly,Lucinda Williams,1
Lead Belly,The Beatles,1
Lead Belly,The Rolling Stones,1
Lead Belly,Woody Guthrie,2
Leadley,Adele,4
Leadley,Bob Dylan,1
Leadley,Carly Rae Jepsen,2
Leadley,Ed Sheeran,2
Leadley,Halsey (singer),4
Leadley,Post Malone,2
Leadley,U2,1
Otis Blackwell,Billy Joel,1
Otis Blackwell,Bob Dylan,1
Otis Blackwell,Carl Perkins,1
Otis Blackwell,Chuck Berry,1
Otis Blackwell,Elvis Presley,9
Otis Blackwell,Madonna,2
Otis Blackwell,Otis Redding,1
Otis Blackwell,The Who,2
Otis Blackwell,X (American band),1
Legião Urbana,Bob Dylan,1
Legião Urbana,Morrissey,1
Legião Urbana,Renato Russo,16
Legião Urbana,U2,1
Kansas Joe McCoy,Bob Dylan,1
Gabrielle Aplin,Bob Dylan,1
Gabrielle Aplin,Leonard Cohen,1
The Party Boys,Bob Dylan,1
The Party Boys,Manfred Mann,1
The Party Boys,Marc Hunter,2
